experiment_id,num_layers,layer_position,layer_type,fronting_sld,fronting_roughness,backing_sld,backing_roughness,sld,thickness,roughness
s008180,0,0,substrate_interface,2.07e-06,1.83,7.19924e-06,0.0,,,
s008181,2,1,deposited_layer,4.32e-06,2.03,1.76947e-06,0.0,1.31282e-05,833.74,129.22
s008181,2,2,deposited_layer,4.32e-06,2.03,1.76947e-06,0.0,6.92637e-06,492.76,53.27
s008182,0,0,substrate_interface,0.0,5.36,1.1371e-05,0.0,,,
s008183,0,0,substrate_interface,4.32e-06,9.78,7.27522e-06,0.0,,,
s008184,0,0,substrate_interface,4.32e-06,6.76,8.30998e-06,0.0,,,
s008185,0,0,substrate_interface,0.0,1.21,9.93777e-06,0.0,,,
s008186,1,1,deposited_layer,2.07e-06,3.1,1.13078e-05,0.0,3.34057e-06,111.42,12.32
s008187,0,0,substrate_interface,0.0,5.05,-4.29617e-07,0.0,,,
s008188,2,1,deposited_layer,3.5e-06,6.01,1.14655e-05,0.0,9.23585e-06,357.04,88.88
s008188,2,2,deposited_layer,3.5e-06,6.01,1.14655e-05,0.0,9.42298e-06,608.17,8.22
s008189,2,1,deposited_layer,4.32e-06,8.93,5.69259e-06,0.0,1.15384e-05,464.69,30.59
s008189,2,2,deposited_layer,4.32e-06,8.93,5.69259e-06,0.0,1.33265e-05,380.7,39.97
s008190,1,1,deposited_layer,3.5e-06,6.37,1.00241e-05,0.0,9.77377e-06,1131.51,69.38
s008191,0,0,substrate_interface,2.07e-06,8.1,1.45117e-05,0.0,,,
s008192,0,0,substrate_interface,0.0,1.01,8.35278e-06,0.0,,,
s008193,2,1,deposited_layer,2.07e-06,5.69,9.55488e-06,0.0,6.51657e-06,38.11,2.42
s008193,2,2,deposited_layer,2.07e-06,5.69,9.55488e-06,0.0,-8.44733e-08,627.57,109.42
s008194,1,1,deposited_layer,4.32e-06,1.65,1.1541e-05,0.0,9.38541e-06,762.64,64.49
s008195,1,1,deposited_layer,4.32e-06,6.22,1.09121e-05,0.0,6.70456e-06,1372.84,18.52
s008196,1,1,deposited_layer,4.32e-06,7.52,7.77832e-06,0.0,1.47564e-05,1140.39,161.25
s008197,0,0,substrate_interface,2.07e-06,5.8,1.19381e-05,0.0,,,
s008198,0,0,substrate_interface,2.07e-06,3.0,1.4543e-05,0.0,,,
s008199,2,1,deposited_layer,4.32e-06,3.02,1.72235e-06,0.0,2.78552e-06,306.05,73.61
s008199,2,2,deposited_layer,4.32e-06,3.02,1.72235e-06,0.0,9.57253e-06,222.03,3.38
s008200,0,0,substrate_interface,0.0,5.69,9.01496e-06,0.0,,,
s008201,0,0,substrate_interface,3.5e-06,3.94,1.06004e-05,0.0,,,
s008202,2,1,deposited_layer,0.0,6.15,9.29088e-06,0.0,1.07088e-05,914.24,199.73
s008202,2,2,deposited_layer,0.0,6.15,9.29088e-06,0.0,7.63141e-06,584.07,14.81
s008203,1,1,deposited_layer,3.5e-06,9.4,1.4982e-05,0.0,8.83192e-06,1374.63,91.45
s008204,1,1,deposited_layer,0.0,9.17,7.29824e-06,0.0,6.47616e-06,746.49,152.38
s008205,0,0,substrate_interface,4.32e-06,9.66,6.00677e-06,0.0,,,
s008206,0,0,substrate_interface,0.0,6.92,6.87016e-06,0.0,,,
s008207,0,0,substrate_interface,3.5e-06,6.27,7.9581e-06,0.0,,,
s008208,2,1,deposited_layer,4.32e-06,2.62,6.34671e-06,0.0,6.92021e-06,392.78,95.04
s008208,2,2,deposited_layer,4.32e-06,2.62,6.34671e-06,0.0,1.30966e-05,979.05,199.19
s008209,1,1,deposited_layer,3.5e-06,6.29,1.20982e-05,0.0,1.10325e-05,511.78,110.32
s008210,1,1,deposited_layer,4.32e-06,1.47,9.22204e-06,0.0,1.22524e-05,1427.57,283.07
s008211,1,1,deposited_layer,3.5e-06,4.81,4.2957e-06,0.0,2.46594e-06,702.58,153.26
s008212,2,1,deposited_layer,4.32e-06,2.29,1.62769e-06,0.0,1.43637e-05,548.98,135.52
s008212,2,2,deposited_layer,4.32e-06,2.29,1.62769e-06,0.0,5.12221e-06,639.92,84.79
s008213,2,1,deposited_layer,4.32e-06,9.0,6.25817e-07,0.0,-2.48238e-07,78.65,14.37
s008213,2,2,deposited_layer,4.32e-06,9.0,6.25817e-07,0.0,1.05161e-05,1019.23,48.93
s008214,1,1,deposited_layer,0.0,8.19,2.89436e-07,0.0,8.8832e-06,814.54,112.66
s008215,1,1,deposited_layer,4.32e-06,9.46,1.44972e-05,0.0,1.03236e-05,923.86,61.41
s008216,2,1,deposited_layer,0.0,9.01,1.11043e-05,0.0,9.8176e-06,685.5,168.56
s008216,2,2,deposited_layer,0.0,9.01,1.11043e-05,0.0,1.18108e-05,801.18,5.25
s008217,0,0,substrate_interface,4.32e-06,7.16,5.47347e-06,0.0,,,
s008218,1,1,deposited_layer,4.32e-06,1.66,1.23323e-05,0.0,-6.77502e-08,1493.65,183.08
s008219,1,1,deposited_layer,3.5e-06,2.75,1.2932e-05,0.0,1.19023e-05,1110.96,28.55
s008220,1,1,deposited_layer,4.32e-06,1.98,1.08782e-05,0.0,1.3365e-05,450.65,42.92
s008221,2,1,deposited_layer,3.5e-06,1.2,4.10551e-07,0.0,7.70851e-06,187.99,35.82
s008221,2,2,deposited_layer,3.5e-06,1.2,4.10551e-07,0.0,5.32841e-06,1002.58,190.12
s008222,2,1,deposited_layer,2.07e-06,6.75,8.75717e-06,0.0,1.27553e-05,166.26,20.32
s008222,2,2,deposited_layer,2.07e-06,6.75,8.75717e-06,0.0,9.44376e-06,1183.13,55.67
s008223,1,1,deposited_layer,2.07e-06,3.33,8.63161e-06,0.0,1.28768e-05,681.73,31.69
s008224,1,1,deposited_layer,4.32e-06,6.55,8.07113e-06,0.0,1.23346e-05,573.26,110.41
s008225,2,1,deposited_layer,4.32e-06,9.29,8.70011e-06,0.0,4.7786e-06,828.43,171.78
s008225,2,2,deposited_layer,4.32e-06,9.29,8.70011e-06,0.0,1.39292e-05,518.61,78.79
s008226,2,1,deposited_layer,4.32e-06,7.58,2.41688e-06,0.0,1.44073e-05,348.81,1.89
s008226,2,2,deposited_layer,4.32e-06,7.58,2.41688e-06,0.0,1.25234e-05,653.97,72.67
s008227,0,0,substrate_interface,4.32e-06,6.63,7.01332e-06,0.0,,,
s008228,1,1,deposited_layer,2.07e-06,7.12,-1.52561e-07,0.0,1.24429e-05,528.55,93.43
s008229,0,0,substrate_interface,2.07e-06,5.15,1.12516e-05,0.0,,,
s008230,2,1,deposited_layer,0.0,6.06,2.63491e-06,0.0,1.126e-05,413.78,88.19
s008230,2,2,deposited_layer,0.0,6.06,2.63491e-06,0.0,1.38288e-05,992.25,228.44
s008231,2,1,deposited_layer,0.0,5.62,-4.49836e-07,0.0,3.06294e-06,932.49,137.2
s008231,2,2,deposited_layer,0.0,5.62,-4.49836e-07,0.0,7.83594e-06,419.75,75.31
s008232,0,0,substrate_interface,2.07e-06,6.23,2.45163e-06,0.0,,,
s008233,2,1,deposited_layer,2.07e-06,6.52,1.29655e-05,0.0,4.78651e-06,734.08,15.29
s008233,2,2,deposited_layer,2.07e-06,6.52,1.29655e-05,0.0,3.66902e-06,558.01,72.95
s008234,0,0,substrate_interface,2.07e-06,2.82,6.74704e-06,0.0,,,
s008235,0,0,substrate_interface,0.0,7.63,-3.80916e-07,0.0,,,
s008236,0,0,substrate_interface,0.0,3.9,7.11492e-06,0.0,,,
s008237,0,0,substrate_interface,4.32e-06,6.14,5.47196e-06,0.0,,,
s008238,0,0,substrate_interface,4.32e-06,1.38,1.22155e-05,0.0,,,
s008239,0,0,substrate_interface,4.32e-06,3.88,5.55068e-06,0.0,,,
s008240,2,1,deposited_layer,4.32e-06,9.5,7.15508e-06,0.0,3.27498e-07,889.82,6.1
s008240,2,2,deposited_layer,4.32e-06,9.5,7.15508e-06,0.0,5.65168e-06,455.18,71.26
s008241,0,0,substrate_interface,2.07e-06,6.14,1.29258e-05,0.0,,,
s008242,0,0,substrate_interface,4.32e-06,8.83,8.74165e-06,0.0,,,
s008243,1,1,deposited_layer,0.0,3.33,7.34999e-06,0.0,5.85127e-06,1253.09,134.37
s008244,0,0,substrate_interface,4.32e-06,3.49,3.77783e-07,0.0,,,
s008245,0,0,substrate_interface,4.32e-06,6.26,5.25458e-06,0.0,,,
s008246,2,1,deposited_layer,4.32e-06,5.35,2.96141e-06,0.0,1.40327e-05,948.68,57.85
s008246,2,2,deposited_layer,4.32e-06,5.35,2.96141e-06,0.0,1.40774e-06,487.03,98.52
s008247,2,1,deposited_layer,3.5e-06,3.8,7.99115e-06,0.0,6.57626e-06,606.08,14.05
s008247,2,2,deposited_layer,3.5e-06,3.8,7.99115e-06,0.0,1.49006e-05,691.99,51.2
s008248,1,1,deposited_layer,4.32e-06,6.01,6.63569e-06,0.0,2.55012e-06,517.48,119.87
s008249,1,1,deposited_layer,4.32e-06,3.94,1.24563e-05,0.0,1.43092e-06,813.88,60.12
s008250,2,1,deposited_layer,4.32e-06,4.45,6.75024e-06,0.0,4.24295e-08,864.05,111.94
s008250,2,2,deposited_layer,4.32e-06,4.45,6.75024e-06,0.0,4.48018e-06,440.81,19.57
s008251,2,1,deposited_layer,4.32e-06,7.72,2.59303e-06,0.0,3.86324e-06,828.75,97.22
s008251,2,2,deposited_layer,4.32e-06,7.72,2.59303e-06,0.0,9.79687e-07,434.7,48.37
s008252,0,0,substrate_interface,3.5e-06,2.65,5.83765e-06,0.0,,,
s008253,1,1,deposited_layer,2.07e-06,1.5,1.17593e-05,0.0,1.64652e-06,1490.68,296.81
s008254,1,1,deposited_layer,4.32e-06,5.31,1.49729e-05,0.0,-2.83271e-07,907.8,75.82
s008255,1,1,deposited_layer,2.07e-06,9.95,4.30124e-06,0.0,5.22842e-06,133.11,8.68
s008256,0,0,substrate_interface,0.0,8.77,3.91254e-06,0.0,,,
s008257,1,1,deposited_layer,0.0,7.9,1.05065e-05,0.0,5.03475e-06,1223.2,177.52
s008258,0,0,substrate_interface,4.32e-06,8.37,7.39871e-06,0.0,,,
s008259,2,1,deposited_layer,2.07e-06,3.47,1.35555e-05,0.0,1.13743e-05,581.25,60.32
s008259,2,2,deposited_layer,2.07e-06,3.47,1.35555e-05,0.0,1.27191e-05,760.48,99.54
s008260,0,0,substrate_interface,3.5e-06,5.87,8.95275e-06,0.0,,,
s008261,2,1,deposited_layer,4.32e-06,9.55,6.41013e-06,0.0,2.23691e-06,729.0,112.2
s008261,2,2,deposited_layer,4.32e-06,9.55,6.41013e-06,0.0,1.41561e-05,639.85,31.34
s008262,0,0,substrate_interface,0.0,1.77,2.57532e-07,0.0,,,
s008263,0,0,substrate_interface,4.32e-06,4.72,5.63727e-06,0.0,,,
s008264,1,1,deposited_layer,0.0,5.49,1.42089e-05,0.0,6.14546e-06,664.87,135.98
s008265,1,1,deposited_layer,2.07e-06,3.93,4.99333e-06,0.0,1.16247e-05,60.63,6.19
s008266,1,1,deposited_layer,3.5e-06,8.15,3.4571e-06,0.0,1.40008e-05,1285.94,298.33
s008267,2,1,deposited_layer,0.0,5.1,1.44386e-05,0.0,6.52499e-06,832.5,126.24
s008267,2,2,deposited_layer,0.0,5.1,1.44386e-05,0.0,7.00582e-06,549.91,123.36
s008268,0,0,substrate_interface,4.32e-06,5.92,1.41839e-06,0.0,,,
s008269,2,1,deposited_layer,3.5e-06,7.63,2.69719e-06,0.0,1.16057e-05,276.95,65.13
s008269,2,2,deposited_layer,3.5e-06,7.63,2.69719e-06,0.0,1.05108e-05,1091.63,188.08
s008270,1,1,deposited_layer,0.0,2.96,6.09489e-06,0.0,1.00579e-05,986.29,136.88
s008271,0,0,substrate_interface,2.07e-06,4.31,4.20003e-06,0.0,,,
s008272,0,0,substrate_interface,2.07e-06,8.53,8.14913e-06,0.0,,,
s008273,0,0,substrate_interface,3.5e-06,2.07,4.39547e-06,0.0,,,
s008274,0,0,substrate_interface,4.32e-06,9.85,1.06928e-05,0.0,,,
s008275,0,0,substrate_interface,2.07e-06,4.29,1.39887e-05,0.0,,,
s008276,1,1,deposited_layer,3.5e-06,3.62,1.41837e-05,0.0,2.2699e-06,127.54,7.75
s008277,0,0,substrate_interface,3.5e-06,7.3,1.48434e-07,0.0,,,
s008278,2,1,deposited_layer,0.0,4.11,6.45536e-06,0.0,1.23159e-05,791.73,76.99
s008278,2,2,deposited_layer,0.0,4.11,6.45536e-06,0.0,7.44008e-06,481.85,54.33
s008279,1,1,deposited_layer,3.5e-06,5.21,1.40325e-05,0.0,9.89512e-06,1257.01,68.01
s008280,2,1,deposited_layer,3.5e-06,5.93,9.20806e-06,0.0,1.29308e-05,597.51,46.61
s008280,2,2,deposited_layer,3.5e-06,5.93,9.20806e-06,0.0,7.05195e-06,328.09,67.87
s008281,1,1,deposited_layer,4.32e-06,4.63,8.02924e-06,0.0,7.25411e-06,1170.81,235.62
s008282,1,1,deposited_layer,2.07e-06,1.49,9.46335e-07,0.0,1.4223e-05,1135.74,145.12
s008283,0,0,substrate_interface,4.32e-06,7.84,5.90789e-06,0.0,,,
s008284,2,1,deposited_layer,4.32e-06,7.34,1.41996e-05,0.0,1.39916e-05,985.49,23.18
s008284,2,2,deposited_layer,4.32e-06,7.34,1.41996e-05,0.0,1.29123e-05,502.32,14.41
s008285,2,1,deposited_layer,0.0,2.54,4.46999e-06,0.0,1.00295e-05,679.17,20.43
s008285,2,2,deposited_layer,0.0,2.54,4.46999e-06,0.0,6.02502e-06,433.75,46.52
s008286,1,1,deposited_layer,0.0,9.14,8.06439e-06,0.0,2.45264e-06,1429.32,162.93
s008287,2,1,deposited_layer,4.32e-06,6.8,1.76457e-06,0.0,1.22957e-05,298.66,53.92
s008287,2,2,deposited_layer,4.32e-06,6.8,1.76457e-06,0.0,3.00221e-06,1018.53,229.44
s008288,0,0,substrate_interface,3.5e-06,7.99,1.17456e-05,0.0,,,
s008289,0,0,substrate_interface,2.07e-06,2.87,1.32835e-05,0.0,,,
s008290,2,1,deposited_layer,2.07e-06,8.54,5.2841e-06,0.0,5.34565e-06,306.55,9.18
s008290,2,2,deposited_layer,2.07e-06,8.54,5.2841e-06,0.0,2.68444e-06,408.11,89.28
s008291,0,0,substrate_interface,0.0,9.6,2.90926e-06,0.0,,,
s008292,0,0,substrate_interface,3.5e-06,2.49,6.09599e-06,0.0,,,
s008293,2,1,deposited_layer,4.32e-06,1.8,2.1642e-06,0.0,6.51227e-06,956.45,63.05
s008293,2,2,deposited_layer,4.32e-06,1.8,2.1642e-06,0.0,1.23505e-05,228.29,26.63
s008294,0,0,substrate_interface,0.0,3.29,1.31572e-05,0.0,,,
s008295,2,1,deposited_layer,4.32e-06,5.25,1.41578e-05,0.0,3.97767e-06,166.88,38.32
s008295,2,2,deposited_layer,4.32e-06,5.25,1.41578e-05,0.0,7.77357e-06,230.1,41.17
s008296,2,1,deposited_layer,4.32e-06,5.71,9.66636e-07,0.0,-5.36243e-08,189.04,8.89
s008296,2,2,deposited_layer,4.32e-06,5.71,9.66636e-07,0.0,3.92904e-06,1144.91,243.51
s008297,0,0,substrate_interface,2.07e-06,5.48,1.383e-05,0.0,,,
s008298,2,1,deposited_layer,4.32e-06,3.68,8.47827e-06,0.0,1.08768e-05,533.0,112.0
s008298,2,2,deposited_layer,4.32e-06,3.68,8.47827e-06,0.0,7.64711e-06,705.18,149.34
s008299,0,0,substrate_interface,4.32e-06,4.49,5.07912e-06,0.0,,,
s008300,1,1,deposited_layer,3.5e-06,3.89,5.08262e-06,0.0,8.91145e-07,107.01,11.1
s008301,0,0,substrate_interface,2.07e-06,3.06,6.04918e-07,0.0,,,
s008302,2,1,deposited_layer,3.5e-06,3.21,1.29333e-05,0.0,3.23346e-06,538.49,32.88
s008302,2,2,deposited_layer,3.5e-06,3.21,1.29333e-05,0.0,2.52999e-06,294.25,51.35
s008303,1,1,deposited_layer,0.0,9.24,2.16286e-06,0.0,1.45011e-05,239.4,22.42
s008304,2,1,deposited_layer,2.07e-06,6.88,5.73938e-06,0.0,9.05133e-06,453.03,90.51
s008304,2,2,deposited_layer,2.07e-06,6.88,5.73938e-06,0.0,8.24698e-06,335.16,56.02
s008305,2,1,deposited_layer,4.32e-06,4.15,5.74516e-06,0.0,6.09101e-06,59.8,6.91
s008305,2,2,deposited_layer,4.32e-06,4.15,5.74516e-06,0.0,1.24351e-05,854.98,90.93
s008306,1,1,deposited_layer,2.07e-06,8.84,1.27751e-05,0.0,6.48444e-06,1493.78,301.51
s008307,0,0,substrate_interface,3.5e-06,4.54,1.35047e-05,0.0,,,
s008308,2,1,deposited_layer,0.0,6.01,6.87341e-06,0.0,1.09068e-05,467.3,67.22
s008308,2,2,deposited_layer,0.0,6.01,6.87341e-06,0.0,1.35039e-05,336.93,26.0
s008309,0,0,substrate_interface,0.0,1.79,9.60521e-06,0.0,,,
s008310,2,1,deposited_layer,2.07e-06,2.05,5.20521e-06,0.0,1.36994e-05,809.57,173.72
s008310,2,2,deposited_layer,2.07e-06,2.05,5.20521e-06,0.0,2.74032e-06,643.87,92.3
s008311,1,1,deposited_layer,4.32e-06,8.29,1.33788e-05,0.0,9.03224e-06,1168.05,140.07
s008312,1,1,deposited_layer,3.5e-06,4.36,1.38684e-05,0.0,6.68226e-06,397.3,83.16
s008313,2,1,deposited_layer,0.0,2.29,2.65933e-06,0.0,1.73086e-07,804.34,36.26
s008313,2,2,deposited_layer,0.0,2.29,2.65933e-06,0.0,4.51259e-06,169.97,21.84
s008314,0,0,substrate_interface,3.5e-06,4.4,2.15149e-06,0.0,,,
s008315,1,1,deposited_layer,4.32e-06,3.0,1.24028e-05,0.0,9.41156e-06,865.04,139.51
s008316,1,1,deposited_layer,4.32e-06,5.8,9.33442e-06,0.0,1.22338e-05,660.34,40.75
s008317,2,1,deposited_layer,2.07e-06,5.24,1.04993e-06,0.0,9.81393e-06,360.24,78.05
s008317,2,2,deposited_layer,2.07e-06,5.24,1.04993e-06,0.0,4.20371e-06,513.64,26.34
s008318,0,0,substrate_interface,0.0,8.08,1.30552e-05,0.0,,,
s008319,0,0,substrate_interface,0.0,3.53,8.98193e-06,0.0,,,
s008320,2,1,deposited_layer,2.07e-06,3.15,1.06858e-05,0.0,7.40075e-06,432.57,52.37
s008320,2,2,deposited_layer,2.07e-06,3.15,1.06858e-05,0.0,9.82315e-06,313.0,74.99
s008321,0,0,substrate_interface,2.07e-06,2.11,1.36127e-05,0.0,,,
s008322,2,1,deposited_layer,2.07e-06,5.87,1.15472e-05,0.0,6.90295e-06,645.98,153.43
s008322,2,2,deposited_layer,2.07e-06,5.87,1.15472e-05,0.0,7.75223e-06,330.49,23.71
s008323,2,1,deposited_layer,0.0,3.41,9.85313e-08,0.0,1.18438e-05,761.17,66.92
s008323,2,2,deposited_layer,0.0,3.41,9.85313e-08,0.0,1.26376e-05,358.51,35.78
s008324,0,0,substrate_interface,4.32e-06,5.2,1.40316e-05,0.0,,,
s008325,2,1,deposited_layer,3.5e-06,3.01,1.15375e-05,0.0,1.04671e-05,878.73,118.01
s008325,2,2,deposited_layer,3.5e-06,3.01,1.15375e-05,0.0,-2.45888e-07,509.77,46.57
s008326,1,1,deposited_layer,0.0,3.8,7.9438e-06,0.0,1.30054e-05,368.64,85.03
s008327,2,1,deposited_layer,3.5e-06,4.17,3.57618e-06,0.0,5.26616e-06,41.02,3.17
s008327,2,2,deposited_layer,3.5e-06,4.17,3.57618e-06,0.0,1.39509e-05,577.97,90.83
s008328,2,1,deposited_layer,3.5e-06,5.15,8.2662e-06,0.0,9.08004e-06,86.42,18.75
s008328,2,2,deposited_layer,3.5e-06,5.15,8.2662e-06,0.0,4.22484e-06,109.22,26.56
s008329,0,0,substrate_interface,0.0,4.57,4.94233e-06,0.0,,,
s008330,1,1,deposited_layer,0.0,8.21,1.0434e-06,0.0,-2.62985e-07,726.24,55.87
s008331,0,0,substrate_interface,3.5e-06,5.18,9.81929e-06,0.0,,,
s008332,1,1,deposited_layer,3.5e-06,1.56,7.41535e-06,0.0,1.0931e-05,941.22,208.61
s008333,1,1,deposited_layer,0.0,9.74,1.72696e-06,0.0,5.08773e-06,1290.34,158.95
s008334,2,1,deposited_layer,3.5e-06,5.56,1.98693e-06,0.0,2.29009e-06,971.86,122.13
s008334,2,2,deposited_layer,3.5e-06,5.56,1.98693e-06,0.0,3.53713e-07,415.74,32.77
s008335,1,1,deposited_layer,4.32e-06,1.75,1.42017e-05,0.0,2.30764e-06,1383.46,182.86
s008336,0,0,substrate_interface,3.5e-06,2.01,1.28579e-06,0.0,,,
s008337,0,0,substrate_interface,3.5e-06,4.62,1.52047e-06,0.0,,,
s008338,0,0,substrate_interface,4.32e-06,1.98,1.27782e-05,0.0,,,
s008339,1,1,deposited_layer,2.07e-06,6.6,7.80176e-06,0.0,1.12639e-05,1015.56,203.87
s008340,2,1,deposited_layer,4.32e-06,4.38,4.3957e-06,0.0,8.40526e-06,547.41,67.61
s008340,2,2,deposited_layer,4.32e-06,4.38,4.3957e-06,0.0,1.46476e-05,438.09,48.3
s008341,1,1,deposited_layer,0.0,3.23,4.68742e-06,0.0,9.97924e-06,1430.93,259.99
s008342,1,1,deposited_layer,0.0,2.88,1.45523e-05,0.0,1.45053e-05,667.88,73.06
s008343,1,1,deposited_layer,2.07e-06,3.38,6.40424e-06,0.0,7.13009e-06,1444.56,179.04
s008344,2,1,deposited_layer,2.07e-06,5.82,3.33303e-06,0.0,4.64422e-06,491.75,29.8
s008344,2,2,deposited_layer,2.07e-06,5.82,3.33303e-06,0.0,9.8052e-06,677.84,37.35
s008345,0,0,substrate_interface,0.0,5.99,1.27815e-05,0.0,,,
s008346,1,1,deposited_layer,4.32e-06,9.07,4.90351e-06,0.0,4.24595e-06,524.23,97.28
s008347,2,1,deposited_layer,3.5e-06,7.85,1.49248e-06,0.0,1.25113e-05,637.77,92.74
s008347,2,2,deposited_layer,3.5e-06,7.85,1.49248e-06,0.0,4.86755e-07,817.26,102.94
s008348,1,1,deposited_layer,4.32e-06,1.76,4.20511e-06,0.0,6.32778e-06,1252.15,113.59
s008349,2,1,deposited_layer,2.07e-06,7.82,9.45216e-06,0.0,5.1926e-06,291.55,46.58
s008349,2,2,deposited_layer,2.07e-06,7.82,9.45216e-06,0.0,8.71808e-06,1098.86,88.02
s008350,2,1,deposited_layer,3.5e-06,5.08,1.1773e-05,0.0,1.21665e-05,327.3,71.95
s008350,2,2,deposited_layer,3.5e-06,5.08,1.1773e-05,0.0,6.34889e-06,1129.77,81.31
s008351,1,1,deposited_layer,0.0,6.76,1.04825e-07,0.0,3.04526e-06,1462.34,13.23
s008352,2,1,deposited_layer,4.32e-06,4.69,5.39883e-08,0.0,1.22255e-05,851.8,139.32
s008352,2,2,deposited_layer,4.32e-06,4.69,5.39883e-08,0.0,8.37491e-06,413.42,35.41
s008353,0,0,substrate_interface,0.0,8.7,4.5326e-06,0.0,,,
s008354,0,0,substrate_interface,2.07e-06,8.96,4.99023e-06,0.0,,,
s008355,1,1,deposited_layer,0.0,2.01,5.5491e-06,0.0,7.73484e-06,828.41,194.44
s008356,0,0,substrate_interface,3.5e-06,2.41,9.49818e-06,0.0,,,
s008357,1,1,deposited_layer,3.5e-06,6.11,7.90851e-06,0.0,1.33688e-05,1019.59,195.8
s008358,2,1,deposited_layer,0.0,4.49,-3.66233e-07,0.0,1.18796e-05,270.88,48.38
s008358,2,2,deposited_layer,0.0,4.49,-3.66233e-07,0.0,3.39798e-06,754.97,89.18
s008359,0,0,substrate_interface,4.32e-06,3.75,8.52592e-06,0.0,,,
s008360,2,1,deposited_layer,3.5e-06,5.44,4.05888e-06,0.0,6.36399e-06,517.99,20.18
s008360,2,2,deposited_layer,3.5e-06,5.44,4.05888e-06,0.0,5.05813e-06,439.35,49.56
s008361,2,1,deposited_layer,2.07e-06,6.48,8.18982e-06,0.0,1.05694e-05,417.98,87.05
s008361,2,2,deposited_layer,2.07e-06,6.48,8.18982e-06,0.0,4.45595e-06,391.82,13.37
s008362,1,1,deposited_layer,2.07e-06,8.0,1.22693e-05,0.0,3.46469e-06,601.27,74.05
s008363,2,1,deposited_layer,2.07e-06,7.19,1.46998e-05,0.0,6.36776e-06,921.92,6.62
s008363,2,2,deposited_layer,2.07e-06,7.19,1.46998e-05,0.0,1.05658e-05,236.99,39.23
s008364,2,1,deposited_layer,4.32e-06,6.79,1.14852e-05,0.0,1.98485e-06,213.26,44.75
s008364,2,2,deposited_layer,4.32e-06,6.79,1.14852e-05,0.0,1.3184e-05,1034.87,132.67
s008365,1,1,deposited_layer,4.32e-06,2.05,8.75907e-06,0.0,7.71269e-06,119.89,10.4
s008366,2,1,deposited_layer,3.5e-06,8.72,5.39693e-06,0.0,9.91365e-07,36.45,2.55
s008366,2,2,deposited_layer,3.5e-06,8.72,5.39693e-06,0.0,1.47387e-06,1441.58,78.67
s008367,0,0,substrate_interface,0.0,9.9,1.07158e-05,0.0,,,
s008368,1,1,deposited_layer,2.07e-06,3.69,1.02438e-05,0.0,1.11236e-05,549.49,61.04
s008369,2,1,deposited_layer,3.5e-06,2.97,-1.51684e-07,0.0,1.30157e-05,105.63,4.23
s008369,2,2,deposited_layer,3.5e-06,2.97,-1.51684e-07,0.0,1.93792e-06,192.42,5.89
s008370,2,1,deposited_layer,3.5e-06,8.84,9.51024e-06,0.0,8.87996e-06,470.93,8.54
s008370,2,2,deposited_layer,3.5e-06,8.84,9.51024e-06,0.0,9.36232e-06,316.24,68.31
s008371,1,1,deposited_layer,4.32e-06,2.0,3.14962e-06,0.0,1.09288e-05,323.46,45.02
s008372,1,1,deposited_layer,3.5e-06,2.09,5.74506e-06,0.0,2.50176e-06,1175.54,113.35
s008373,1,1,deposited_layer,4.32e-06,7.94,2.92821e-08,0.0,8.96703e-06,1057.13,158.03
s008374,0,0,substrate_interface,0.0,3.3,1.28848e-05,0.0,,,
s008375,2,1,deposited_layer,2.07e-06,7.51,1.19237e-05,0.0,8.86616e-06,518.16,32.38
s008375,2,2,deposited_layer,2.07e-06,7.51,1.19237e-05,0.0,6.51922e-06,314.64,54.18
s008376,2,1,deposited_layer,4.32e-06,5.0,8.86141e-06,0.0,4.67646e-07,532.58,122.45
s008376,2,2,deposited_layer,4.32e-06,5.0,8.86141e-06,0.0,3.3605e-06,400.45,98.78
s008377,0,0,substrate_interface,0.0,5.64,-3.65018e-08,0.0,,,
s008378,2,1,deposited_layer,2.07e-06,5.36,1.28419e-05,0.0,1.38743e-05,583.78,94.07
s008378,2,2,deposited_layer,2.07e-06,5.36,1.28419e-05,0.0,4.89193e-07,888.82,105.49
s008379,2,1,deposited_layer,4.32e-06,5.45,2.40974e-06,0.0,9.35489e-06,296.69,47.27
s008379,2,2,deposited_layer,4.32e-06,5.45,2.40974e-06,0.0,1.01973e-06,1048.17,93.72
s008380,2,1,deposited_layer,0.0,2.91,7.39059e-07,0.0,3.63186e-06,612.76,120.26
s008380,2,2,deposited_layer,0.0,2.91,7.39059e-07,0.0,7.41844e-06,287.3,64.85
s008381,2,1,deposited_layer,3.5e-06,5.61,7.26717e-06,0.0,8.96211e-06,893.61,122.16
s008381,2,2,deposited_layer,3.5e-06,5.61,7.26717e-06,0.0,7.04065e-06,341.39,20.26
s008382,0,0,substrate_interface,0.0,2.87,7.00062e-06,0.0,,,
s008383,1,1,deposited_layer,0.0,8.77,1.42698e-05,0.0,1.11631e-05,140.38,15.65
s008384,0,0,substrate_interface,3.5e-06,5.74,9.13445e-06,0.0,,,
s008385,1,1,deposited_layer,4.32e-06,4.94,5.51357e-06,0.0,6.13159e-06,833.35,172.5
s008386,0,0,substrate_interface,2.07e-06,6.97,8.49298e-06,0.0,,,
s008387,2,1,deposited_layer,4.32e-06,1.72,-4.69857e-08,0.0,4.04643e-06,766.85,176.8
